times,utilizations
23:30,9.967231638418196
23:35,10.001111419838715
23:40,9.966666666666848
23:45,12.966666666666535
23:50,9.967213114754093
23:55,9.967213114753976
00:00,10.000546448087619
00:05,10.000000000000004
00:10,9.967741935483735
00:15,9.967213114754093
00:20,9.96666666666685
